Semifinal,Isaiah Chen-Kai Yuan,BC20011,Frank Yuan,BC19632
Final,Isaiah Chen-Kai Yuan,BC20011,Aiden Wong,BC19738
Round of 16,Kai Yik Adams Wong,BC19729,Shawn Enmo Xiao,BC18554
Round of 16,Aiden zijun Huang,BC19648,Jaiden Huang,BC19640
Quarterfinal,Cameron Chen,BC19156,Adrien Lin,BC20436
Quarterfinal,Clayton Jui-Che Lin,BC19620,Kai Yik Adams Wong,BC19729
Quarterfinal,Aiden zijun Huang,BC19648,Ethan Kunyi Chen,BC19574
Quarterfinal,Young Liu,BC18880,Ian Xu,BC18979
Semifinal,Clayton Jui-Che Lin,BC19620,Cameron Chen,BC19156
Semifinal,Aiden zijun Huang,BC19648,Young Liu,BC18880
Final,Clayton Jui-Che Lin,BC19620,Aiden zijun Huang,BC19648
Round of 16,Aiden zijun Huang,BC19648,Henry Wang,BC19745
Round of 16,Zixuan Patrick Li,BC17927,Hugo Changhe Liu,BC17648
Round of 16,Clayton Jui-Che Lin,BC19620,Jaiden Huang,BC19640
Round of 16,Yingjie Zhao,BC18379,Young Liu,BC18880
Round of 16,Aiden Wong,BC19738,Connor Senft,BC19572
Quarterfinal,Ding-Yu Lee,BC17235,Aiden zijun Huang,BC19648
Quarterfinal,Cameron Chen,BC19156,Zixuan Patrick Li,BC17927
Quarterfinal,Clayton Jui-Che Lin,BC19620,Yingjie Zhao,BC18379
Quarterfinal,Jiha Bae,BC18549,Aiden Wong,BC19738
Semifinal,Ding-Yu Lee,BC17235,Cameron Chen,BC19156
Semifinal,Jiha Bae,BC18549,Clayton Jui-Che Lin,BC19620
Final,Ding-Yu Lee,BC17235,Jiha Bae,BC18549
Round of 32,Jaiden Huang,BC19640,Tommy Zheng,BC20533
Round of 32,Marcuz Alexander Rivero,BC19641,Kaixiang Hu,BC20384
Round of 32,Jun Ting Austin Ip,BC19653,Apollo Ke Wu,BC20492
Round of 32,Ian Jonathan Lu,BC18895,Junxi Wu,BC20375
Round of 32,Lucas Chi Wai Chan,BC18649,Stanley Mubo Sun,BC19662
Round of 32,Jayden Sun,BC17206,Kai Yik Adams Wong,BC19729
Round of 32,Oliver Wu,BC20530,Jake L Lan,BC19598
Round of 32,Yanis Junyi He,BC20438,Joey Tang,BC20546
Round of 32,Qiaoxiaoyu John Zhou,BC20464,Coen Fong,BC18559
Round of 32,Xilin Zhong,BC20525,Marvin Kwan,BC20435
Round of 32,Shawn Enmo Xiao,BC18554,David Liu,BC19808
Round of 32,Chace Liu,BC19085,Sherlock Liu,BC20493
Round of 16,Aiden zijun Huang,BC19648,Jaiden Huang,BC19640
Round of 16,Jun Ting Austin Ip,BC19653,Marcuz Alexander Rivero,BC19641
Round of 16,Connor Senft,BC19572,Ian Jonathan Lu,BC18895
Round of 16,Jayden Sun,BC17206,Lucas Chi Wai Chan,BC18649
Round of 16,Oliver Wu,BC20530,Yanis Junyi He,BC20438
Round of 16,Hetansh Durgani,BC18375,Qiaoxiaoyu John Zhou,BC20464
Round of 16,Shawn Enmo Xiao,BC18554,Xilin Zhong,BC20525
Round of 16,Chace Liu,BC19085,Henry Wang,BC19745
Quarterfinal,Aiden zijun Huang,BC19648,Jun Ting Austin Ip,BC19653
Quarterfinal,Jayden Sun,BC17206,Connor Senft,BC19572
Quarterfinal,Hetansh Durgani,BC18375,Oliver Wu,BC20530
Quarterfinal,Shawn Enmo Xiao,BC18554,Chace Liu,BC19085
Semifinal,Aiden zijun Huang,BC19648,Jayden Sun,BC17206
Semifinal,Hetansh Durgani,BC18375,Shawn Enmo Xiao,BC18554
Final,Aiden zijun Huang,BC19648,Hetansh Durgani,BC18375
Round of 32,Chace Liu,BC19085,Arnaud Guo,BC19355
Round of 16,Henry Wang,BC19745,Ian Jonathan Lu,BC18895
Round of 16,David Liu,BC19808,Yanis Junyi He,BC20438
Round of 16,Jaiden Huang,BC19640,Oliver Wu,BC20530
Round of 16,Marvin Kwan,BC20435,Adrien Lin,BC20436
Round of 16,Jun Ting Austin Ip,BC19653,Chace Liu,BC19085
Round of 16,Ethan Kunyi Chen,BC19574,Shawn Enmo Xiao,BC18554
Round of 16,Hetansh Durgani,BC18375,Xilin Zhong,BC20525
Quarterfinal,David Liu,BC19808,Henry Wang,BC19745
Quarterfinal,Jaiden Huang,BC19640,Marvin Kwan,BC20435
Quarterfinal,Ethan Kunyi Chen,BC19574,Jun Ting Austin Ip,BC19653
Quarterfinal,Hetansh Durgani,BC18375,Coen Fong,BC18559
Semifinal,David Liu,BC19808,Jaiden Huang,BC19640
Semifinal,Hetansh Durgani,BC18375,Ethan Kunyi Chen,BC19574
Final,Hetansh Durgani,BC18375,David Liu,BC19808
Round of 16,Aiden zijun Huang,BC19648,Yingjie Zhao,BC18379
Round of 16,Jaiden Huang,BC19640,Henry Wang,BC19745
Round of 16,Clayton Jui-Che Lin,BC19620,Connor Senft,BC19572
Round of 16,Hetansh Durgani,BC18375,Cameron Chen,BC19156
